2020-05-30 06:57:35,"b'@Ajeng__Cute16 @PDemokrat @jokowi Uufft bedalah cara kasih perintah ,ketegasan antara sipil dan militer. \nSehat ya mas @AgusYudhoyono'"
2020-05-30 06:57:34,b'RT @sasjswl: @frederikus_jr18 @akmalmilan01 @erasmus70 @Dandhy_Laksono @jokowi Kalo memang jasa pahlawan dan sikap masyarakat Indonesia saa\xe2\x80\xa6'
2020-05-30 06:57:19,"b'Bansos data provinsi brupa sembako,di suruh dtg ke kantor pos kecamatan..ternyata cm di kasih blangko/kupon. Menung\xe2\x80\xa6 https://t.co/0CzvDuQ8Ls'"
2020-05-30 06:57:13,b'@fuaddheni @jokowi knp sih punya aja videonya???'
2020-05-30 06:57:02,"b'Masih banyak masyarakat yang pake maskernya ga bener. Pas mau ngomong masker dilepas atau diturunin ke dagu, padaha\xe2\x80\xa6 https://t.co/wDWEBdHdFO'"
2020-05-30 06:57:01,"b'RT @kafiradikalis: ...GILAK...!! \n\nAcara diskusi di UGM tentang tema\n\n ""Pemecatan @Jokowi"" \n\nakhirnya batal karena narasumber mendapatkan t\xe2\x80\xa6'"
2020-05-30 06:56:59,"b'RT @ustadtengkuzul: Bu Sri Mulyani, daripada susah mencari hutangan ke sana kemari, kenapa tidak diambil dan dicairkan saja dana yang kata\xe2\x80\xa6'"
2020-05-30 06:56:53,"b'@sumadiseloguno @naza_abu @Gatut_P @AsepWitoko Setuju, jgn mengkultuskan orang, kl benar katakan benar, ini ngeluh\xe2\x80\xa6 https://t.co/gaycyldN6y'"
2020-05-30 06:56:52,"b'@djaya_karta @lukmanulan @mkusumawijaya @jokowi Memang baiknya seperti apa? Kalau anda tau bagaimana cara kerjanya,\xe2\x80\xa6 https://t.co/Bbi6UrjNmG'"
2020-05-30 06:56:52,b'RT @DwiWarnaNKRI: @Kirana____2 @kopitehkopi @AremaNita__ @Jelantik5 @daunsirih5 @rullyjoo277212L @Tikayulie @su7loo @kakiangbagoes @gagoh10\xe2\x80\xa6'
2020-05-30 06:56:42,"b'RT @wiriantowidjaya: @RachlanNashidik Iya, pak @jokowi lebih baik dalam hal itu. Pak SBY bahkan melaporkan sendiri fitnah kepada beliau. \xf0\x9f\x91\x87\xe2\x80\xa6'"
2020-05-30 06:56:41,b'RT @Karinbahary2: Berita terkini. Masyarakat hongkong\nBergerak turun ke jalan\nAksi demo mengusir. Warga cina\nDari negara nya..\n..\nIndonesia\xe2\x80\xa6'
2020-05-30 06:56:38,b'@kvproy @zidanpragata @mas__piyuuu @jokowi @PDI_Perjuangan Ini koment monyet bukan anaknya lgi yg emosi jiwa karena\xe2\x80\xa6 https://t.co/FswoPKbGEQ'
2020-05-30 06:56:33,b'@MudjiburRohman @ustadtengkuzul @jokowi Di lagi kentut depan Makelar Cebong'
2020-05-30 06:56:30,b'*TEPAT....!* Connie Rahakundini: Butuh 34 Kodam Untuk Operasi Teritorial Hadapi Terorisme https://t.co/Ogk0QahSHl\xe2\x80\xa6 https://t.co/NbUTJ3ZySy'
2020-05-30 06:56:28,b'@Lady_Zeebo Ikut pak presiden @jokowi .. Bismillah.'
2020-05-30 06:56:21,b'RT @cinta_zid: waktu mereka kejam ke rakyat pada orde baru\nkalian sebut Soeharto kejam.\nwaktu mereka kejam ke rakyat pada rejim kodok\nkenap\xe2\x80\xa6'
2020-05-30 06:56:18,b'RT @kopitehkopi: @DwiWarnaNKRI @Kirana____2 @AremaNita__ @Jelantik5 @daunsirih5 @rullyjoo277212L @Tikayulie @su7loo @kakiangbagoes @gagoh10\xe2\x80\xa6'
2020-05-30 06:56:04,"b'RT @jokowi: Pemerintah saat ini fokus menangani pandemi Covid-19, tapi agenda strategis yang berdampak besar bagi kehidupan rakyat harus te\xe2\x80\xa6'"
2020-05-30 06:55:58,b'@retno_setyowat @elHurryKoRn @jokowi @DivHumas_Polri @Puspen_TNI Sapa mbk retno'
2020-05-30 06:55:57,b'RT @__RismaWidiono_: Indonesia bersiap menyambut New Normal \n\nSaat ini sosialisasi New Normal terus dilakukan secara masif\n\nPresiden @jokow\xe2\x80\xa6'
2020-05-30 06:55:57,b'RT @DwiWarnaNKRI: @Kirana____2 @kopitehkopi @AremaNita__ @Jelantik5 @daunsirih5 @rullyjoo277212L @Tikayulie @su7loo @kakiangbagoes @gagoh10\xe2\x80\xa6'
2020-05-30 06:55:53,b'RT @cinta_zid: waktu mereka kejam ke rakyat pada orde baru\nkalian sebut Soeharto kejam.\nwaktu mereka kejam ke rakyat pada rejim kodok\nkenap\xe2\x80\xa6'
2020-05-30 06:55:50,b'@elHurryKoRn @jokowi @DivHumas_Polri @Puspen_TNI Tangkap saja si tukang maki nih \xe2\x98\x9d'
2020-05-30 06:55:49,"b'RT @ustadtengkuzul: Bu Sri Mulyani, daripada susah mencari hutangan ke sana kemari, kenapa tidak diambil dan dicairkan saja dana yang kata\xe2\x80\xa6'"
2020-05-30 06:55:44,b'RT @elHurryKoRn: Sugik Nur : jadi @jokowi ini klo dibilang PKI gak trima....\n\n.\nCc @DivHumas_Polri @Puspen_TNI\nBy https://t.co/St68EWSEFL h\xe2\x80\xa6'
2020-05-30 06:55:44,b'RT @retno_setyowat: @elHurryKoRn @jokowi @DivHumas_Polri @Puspen_TNI Wong kok gemblunge eram'
2020-05-30 06:55:39,"b'RT @CatatanAli17: @jokowi Pak @jokowi kapan meninjau masjid untuk dibuka kembali dan bisa digunakan Untuk beribadah ,sekaligus jadi imam sh\xe2\x80\xa6'"
2020-05-30 06:55:39,b'@dhyansabilla_ @diahpadmayani_ @jokowi Wkwkwk'
2020-05-30 06:55:38,b'@setyosby @jokowi Yg impor swasta pake uang mereka'
2020-05-30 06:55:34,b'RT @cintada17: #RakyatDukungNewNormal\nSEJUMLAH NEGARA MULAI MEMBUKA KEGIATAN PEREKONOMIAN \n\nSya Tidak Pernah meragukan keputusan yg di ambi\xe2\x80\xa6'
2020-05-30 06:55:23,"b'@Arta85970 @RachlanNashidik @taufiqrus @jokowi Wong yg neror kelompok sendiri bos, santuy aja sbentar lagi kebuka,'"
2020-05-30 06:55:20,b'@elHurryKoRn @jokowi @DivHumas_Polri @Puspen_TNI Wong kok gemblunge eram'
2020-05-30 06:55:13,"b'RT @ustadtengkuzul: Bu Sri Mulyani, daripada susah mencari hutangan ke sana kemari, kenapa tidak diambil dan dicairkan saja dana yang kata\xe2\x80\xa6'"
